id,device,timestamp,Device_ID,LOCATION_mAccuracy,LOCATION_mAltitude,LOCATION_mBearing,LOCATION_mDistance,LOCATION_mExtras_networkLocationSource,LOCATION_mExtras_networkLocationType,LOCATION_mHasAccuracy,LOCATION_mHasAltitude,LOCATION_mHasBearing,LOCATION_mHasSpeed,LOCATION_mInitialBearing,LOCATION_mLat1,LOCATION_mLat2,LOCATION_mLatitude,LOCATION_mLon1,LOCATION_mLon2,LOCATION_mLongitude,LOCATION_mProvider,LOCATION_mResults,LOCATION_mSpeed,LOCATION_mTime
4665c617-64f6-4eab-8288-6dc669bca77c-40,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787475,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787475750
4665c617-64f6-4eab-8288-6dc669bca77c-40,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787475,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787475750
4665c617-64f6-4eab-8288-6dc669bca77c-41,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787475,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787475750
4665c617-64f6-4eab-8288-6dc669bca77c-41,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787475,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787475750
4665c617-64f6-4eab-8288-6dc669bca77c-42,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787595,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787595812
4665c617-64f6-4eab-8288-6dc669bca77c-42,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787595,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787595812
4665c617-64f6-4eab-8288-6dc669bca77c-43,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787595,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787595812
4665c617-64f6-4eab-8288-6dc669bca77c-43,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787595,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787595812
4665c617-64f6-4eab-8288-6dc669bca77c-44,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787655,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787655762
4665c617-64f6-4eab-8288-6dc669bca77c-44,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787655,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787655762
4665c617-64f6-4eab-8288-6dc669bca77c-45,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787655,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787655762
4665c617-64f6-4eab-8288-6dc669bca77c-45,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787655,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787655762
4665c617-64f6-4eab-8288-6dc669bca77c-46,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787715,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787715753
4665c617-64f6-4eab-8288-6dc669bca77c-46,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787715,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787715753
4665c617-64f6-4eab-8288-6dc669bca77c-47,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787715,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787715753
4665c617-64f6-4eab-8288-6dc669bca77c-47,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787715,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362787715753
4665c617-64f6-4eab-8288-6dc669bca77c-48,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787775,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787775766
4665c617-64f6-4eab-8288-6dc669bca77c-48,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787775,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787775766
4665c617-64f6-4eab-8288-6dc669bca77c-49,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787775,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787775766
4665c617-64f6-4eab-8288-6dc669bca77c-49,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787775,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787775766
4665c617-64f6-4eab-8288-6dc669bca77c-50,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787835,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787835763
4665c617-64f6-4eab-8288-6dc669bca77c-50,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787835,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787835763
4665c617-64f6-4eab-8288-6dc669bca77c-51,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787835,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787835763
4665c617-64f6-4eab-8288-6dc669bca77c-51,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787835,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787835763
4665c617-64f6-4eab-8288-6dc669bca77c-52,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787895,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787895760
4665c617-64f6-4eab-8288-6dc669bca77c-52,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787895,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787895760
4665c617-64f6-4eab-8288-6dc669bca77c-53,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787895,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787895760
4665c617-64f6-4eab-8288-6dc669bca77c-53,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787895,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787895760
4665c617-64f6-4eab-8288-6dc669bca77c-54,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-54,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-55,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-55,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-56,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-56,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-57,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-57,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362787955,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362787955780
4665c617-64f6-4eab-8288-6dc669bca77c-58,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788099,cce1d58557e202ec,45.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.207311675,0.0,0.0,-123.06322159999999,network,0.0,0.0,1362788099192
4665c617-64f6-4eab-8288-6dc669bca77c-58,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788099,cce1d58557e202ec,45.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.207311675,0.0,0.0,-123.06322159999999,network,0.0,0.0,1362788099192
4665c617-64f6-4eab-8288-6dc669bca77c-59,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788099,cce1d58557e202ec,45.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.207311675,0.0,0.0,-123.06322159999999,network,0.0,0.0,1362788099192
4665c617-64f6-4eab-8288-6dc669bca77c-59,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788099,cce1d58557e202ec,45.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.207311675,0.0,0.0,-123.06322159999999,network,0.0,0.0,1362788099192
4665c617-64f6-4eab-8288-6dc669bca77c-60,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788195,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788195819
4665c617-64f6-4eab-8288-6dc669bca77c-60,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788195,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788195819
4665c617-64f6-4eab-8288-6dc669bca77c-61,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788195,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788195819
4665c617-64f6-4eab-8288-6dc669bca77c-61,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788195,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788195819
4665c617-64f6-4eab-8288-6dc669bca77c-62,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788255,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788255749
4665c617-64f6-4eab-8288-6dc669bca77c-62,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788255,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788255749
4665c617-64f6-4eab-8288-6dc669bca77c-63,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788255,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788255749
4665c617-64f6-4eab-8288-6dc669bca77c-63,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788255,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788255749
4665c617-64f6-4eab-8288-6dc669bca77c-64,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788315,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788315753
4665c617-64f6-4eab-8288-6dc669bca77c-64,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788315,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788315753
4665c617-64f6-4eab-8288-6dc669bca77c-65,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788315,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788315753
4665c617-64f6-4eab-8288-6dc669bca77c-65,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788315,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788315753
4665c617-64f6-4eab-8288-6dc669bca77c-66,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788315,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788315753
4665c617-64f6-4eab-8288-6dc669bca77c-66,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788315,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788315753
4665c617-64f6-4eab-8288-6dc669bca77c-67,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788435,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788435839
4665c617-64f6-4eab-8288-6dc669bca77c-67,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788435,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788435839
4665c617-64f6-4eab-8288-6dc669bca77c-68,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788435,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788435839
4665c617-64f6-4eab-8288-6dc669bca77c-68,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788435,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788435839
4665c617-64f6-4eab-8288-6dc669bca77c-69,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788495,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788495763
4665c617-64f6-4eab-8288-6dc669bca77c-69,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788495,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788495763
4665c617-64f6-4eab-8288-6dc669bca77c-70,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788495,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788495763
4665c617-64f6-4eab-8288-6dc669bca77c-70,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788495,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788495763
4665c617-64f6-4eab-8288-6dc669bca77c-71,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788555,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788555785
4665c617-64f6-4eab-8288-6dc669bca77c-71,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788555,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788555785
4665c617-64f6-4eab-8288-6dc669bca77c-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788555,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788555785
4665c617-64f6-4eab-8288-6dc669bca77c-72,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788555,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788555785
4665c617-64f6-4eab-8288-6dc669bca77c-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788615,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788615766
4665c617-64f6-4eab-8288-6dc669bca77c-73,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788615,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788615766
4665c617-64f6-4eab-8288-6dc669bca77c-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788615,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788615766
4665c617-64f6-4eab-8288-6dc669bca77c-74,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788615,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788615766
4665c617-64f6-4eab-8288-6dc669bca77c-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788675,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788675835
4665c617-64f6-4eab-8288-6dc669bca77c-75,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788675,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788675835
4665c617-64f6-4eab-8288-6dc669bca77c-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788675,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788675835
4665c617-64f6-4eab-8288-6dc669bca77c-76,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788675,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.2073017,0.0,0.0,-123.06324277499999,network,0.0,0.0,1362788675835
4665c617-64f6-4eab-8288-6dc669bca77c-77,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788735,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788735777
4665c617-64f6-4eab-8288-6dc669bca77c-77,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788735,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788735777
4665c617-64f6-4eab-8288-6dc669bca77c-78,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788735,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788735777
4665c617-64f6-4eab-8288-6dc669bca77c-78,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788735,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788735777
4665c617-64f6-4eab-8288-6dc669bca77c-79,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788795,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788795752
4665c617-64f6-4eab-8288-6dc669bca77c-79,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788795,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788795752
4665c617-64f6-4eab-8288-6dc669bca77c-80,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788795,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788795752
4665c617-64f6-4eab-8288-6dc669bca77c-80,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788795,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788795752
4665c617-64f6-4eab-8288-6dc669bca77c-81,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788855,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788855783
4665c617-64f6-4eab-8288-6dc669bca77c-81,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788855,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788855783
4665c617-64f6-4eab-8288-6dc669bca77c-82,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788855,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788855783
4665c617-64f6-4eab-8288-6dc669bca77c-82,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788855,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788855783
4665c617-64f6-4eab-8288-6dc669bca77c-83,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788915,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788915764
4665c617-64f6-4eab-8288-6dc669bca77c-83,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788915,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788915764
4665c617-64f6-4eab-8288-6dc669bca77c-84,8ffa2244-c5dc-4ae3-b9c3-8c593440edd8,1362788915,cce1d58557e202ec,42.0,0.0,0.0,0.0,cached,wifi,True,False,False,False,0.0,0.0,0.0,49.20732792,0.0,0.0,-123.06323304,network,0.0,0.0,1362788915764
